Id,SalePrice
1788,98898.63802196833
1789,123728.24747343305
1790,112731.90962200872
1791,171783.39950778964
1792,138482.6244030915
1793,119153.78702015085
1794,160166.18061998585
1795,148353.1164578625
1796,153046.72383589362
1797,128867.54356735507
1798,124018.20804519745
1799,126470.80445558213
1800,142389.2339759834
1801,129566.47772790593
1802,130261.73236956188
1803,168346.37170683916
1804,154855.32599810587
1805,148581.26808723772
1806,104013.55005679978
1807,135086.45903511567
1808,145142.9210168827
1809,126169.92232907153
1810,144621.07875422985
1811,80557.66756825328
1812,102415.90262198192
1813,118699.65455308012
1814,80543.66707125622
1815,54372.51926980176
1816,101480.06812220771
1817,132649.39946106303
1818,148850.49142537956
1819,140504.77982924914
1820,89180.67207284363
1821,113575.03648324776
1822,147864.48060184333
1823,78457.52491108504
1824,131815.67543467082
1825,147998.20409380883
1826,132099.43118652754
1827,114037.69525116155
1828,120434.44692537145
1829,122188.74259657072
1830,125839.56909894341
1831,147138.59173629683
1832,91313.63823229577
1833,127488.64312145597
1834,133840.12605405916
1835,125130.97597912034
1836,80897.92282516306
1837,99618.53482369352
1838,113210.70744953115
1839,103110.24523413107
1840,178390.04705099922
1841,144592.7915922711
1842,124717.28596060647
1843,155105.97285297283
1844,167076.7797590522
1845,142796.41883861658
1846,164937.15653522895
1847,174573.12609784442
1848,64136.41020338755
1849,113621.39414091491
1850,121119.47892992615
1851,149993.00082409382
1852,142009.1576695545
1853,187870.70629995863
1854,162888.64382661364
1855,165475.67825926412
1856,249447.12201380523
1857,144318.52954497206
1858,118325.3886036754
1859,115647.46824444913
1860,163460.07846706492
1861,122895.09932538669
1862,258861.3389436724
1863,255991.4752564187
1864,255991.4752564187
1865,297201.4602615016
1866,309163.41359651356
1867,223878.2686290761
1868,272531.1820358401
1869,192976.13645815218
1870,239568.5946520842
1871,242697.20781174453
1872,199480.46462158317
1873,210005.5137247952
1874,153644.82473366428
1875,198473.75135931766
1876,203520.89308183006
1877,194997.60916226474
1878,201762.96451652757
1879,137694.35741229178
1880,139913.01036732842
1881,216838.82573488815
1882,234724.33808683947
1883,190209.1719986776
1884,187720.64770999565
1885,223171.1973410756
1886,234867.08150590418
1887,198397.7745885606
1888,239135.88236075387
1889,195908.81265900173
1890,147734.17868103145
1891,145565.84075462306
1892,124379.06257453284
1893,143242.85473547908
1894,127980.76477666081
1895,143107.49184509338
1896,137390.33457864216
1897,135844.61788236722
1898,143549.68880261134
1899,153580.97122629767
1900,148182.22576829256
1901,167387.192908018
1902,145007.93410907278
1903,165727.33784920254
1904,146819.35850746624
1905,185893.75706749732
1906,130894.45505378855
1907,197741.08668256376
1908,122941.86418648686
1909,139334.05277781264
1910,136505.22586948078
1911,222669.18026253895
1912,239088.00191063408
1913,153536.5063720257
1914,85680.59781679665
1915,281339.57905023795
1916,78263.87617296586
1917,230144.90476839323
1918,147282.37098175156
1919,171782.2777561505
1920,158450.83196189458
1921,308656.7603288198
1922,289641.5047900598
1923,187727.04784794032
1924,222412.11394511076
1925,202612.93220585794
1926,271187.7413170414
1927,135170.42361489797
1928,178713.78745037218
1929,119833.55681459383
1930,153445.7978045616
1931,155547.38541868236
1932,147352.0347536233
1933,192688.339888354
1934,188638.35892960493
1935,185121.656821884
1936,180766.90469629827
1937,177520.40309566606
1938,187947.39117992282
1939,222245.7969150772
1940,198694.12085170174
1941,183494.56457142183
1942,180275.33176454023
1943,216934.95246485775
1944,303236.30095361185
1945,319187.524424885
1946,148740.28739241092
1947,302327.28538169584
1948,171967.587236455
1949,225369.8135645832
1950,169475.44365952647
1951,195820.68482711155
1952,182571.31004536228
1953,173235.82331682334
1954,187547.9770241335
1955,137702.1443986696
1956,218880.01905256396
1957,166734.91509623846
1958,267881.74318942433
1959,150775.41493881712
1960,127652.49590817039
1961,138313.971572997
1962,141705.38277920167
1963,106185.58219063695
1964,107224.67743619486
1965,135432.72646875324
1966,149695.74640362803
1967,280633.539977057
1968,309555.1048251158
1969,314469.94617360434
1970,298366.6998437153
1971,314049.8013018248
1972,302563.0691524327
1973,256447.19870149475
1974,303178.7348331801
1975,361058.46118775883
1976,240639.58771692
1977,273805.2822838563
1978,265065.14159519755
1979,283962.5825697831
1980,202814.63613231183
1981,302553.17134395195
1982,245201.76918838525
1983,212843.35320851483
1984,166942.25151229597
1985,228774.24884629968
1986,213422.09103473448
1987,209653.17335594018
1988,196878.65902189023
1989,204333.85958076542
1990,219749.74244047978
1991,232453.36658993212
1992,239636.91922053986
1993,164343.6134706005
1994,216227.24052832444
1995,191390.23799315898
1996,239311.29249273808
1997,285910.72411909746
1998,236017.5203421324
1999,255097.49695302016
2000,271380.9283937234
2001,266654.6603360572
2002,222364.2715881983
2003,233084.63030236535
2004,284040.4548084873
2005,226830.4995184804
2006,231443.06998103636
2007,242574.79294895555
2008,223880.30472548585
2009,216754.24600654893
2010,198776.0059727043
2011,150405.43748194052
2012,193903.34135688664
2013,201986.08018615912
2014,196009.33272163416
2015,225213.92480629002
2016,195893.15658727393
2017,178426.90532048212
2018,150197.79894882505
2019,142988.00595402892
2020,116519.61129139991
2021,125086.57703085095
2022,187214.29374870672
2023,147677.1099692155
2024,246208.05850176007
2025,294583.88370287884
2026,181037.50975512282
2027,154600.53872374535
2028,146697.18823300907
2029,182480.37572802708
2030,227503.28769667243
2031,218954.72938088787
2032,228553.83700834145
2033,241145.91316976547
2034,169215.56751400416
2035,219500.09054085665
2036,198138.5899553054
2037,188665.43678269282
2038,239370.34209108166
2039,229020.60903003172
2040,219429.23141585346
2041,226028.75163358136
2042,225012.23412504874
2043,145376.84695978896
2044,162646.16293675813
2045,201747.38629621605
2046,141310.91343081635
2047,138816.27983929001
2048,141203.35613739808
2049,140871.51186155094
2050,155761.953377837
2051,113912.63655591705
2052,127518.81987862308
2053,150165.29160163557
2054,128549.80587558966
2055,139567.95123648347
2056,160288.815091494
2057,139275.87388540612
2058,212511.37133212702
2059,154283.4623927657
2060,157392.35654342436
2061,159740.6096666108
2062,152085.93978991304
2063,138296.91636418598
2064,145626.81940888747
2065,119785.08432627797
2066,171730.7861356081
2067,148745.31023954388
2068,140450.43379826852
2069,72105.0287452189
2070,108866.94002378575
2071,143494.28633789593
2072,120623.41501198075
2073,154953.91888190893
2074,172568.59309343982
2075,156264.46508338943
2076,130524.04674586761
2077,151402.4153891349
2078,133176.6395283416
2079,135285.026745698
2080,105740.31873038685
2081,127865.04408573417
2082,135194.41708638446
2083,130399.60364253177
2084,99332.5581343442
2085,136196.67559779782
2086,170953.50700533725
2087,115150.89797427921
2088,92823.09944010597
2089,97439.76678348171
2090,96036.89628238129
2091,109873.67991337291
2092,128522.33170527306
2093,117381.70975367553
2094,114003.18369553998
2095,164903.6972161596
2096,92385.2700205826
2097,97178.21239336918
2098,136066.0840116316
2099,100015.31863002878
2100,88471.99076824952
2101,120278.74750863994
2102,131136.2210142454
2103,117723.11083317235
2104,125030.97354809975
2105,134834.68354711944
2106,71011.66951690328
2107,166575.224810478
2108,113208.11872738937
2109,112472.0531038264
2110,142394.16958858783
2111,139512.62924167188
2112,138525.83235615896
2113,115584.36656339795
2114,132398.5936676515
2115,148576.75530301587
2116,128559.60103138982
2117,128542.83689317413
2118,144566.65867618786
2119,117732.45385027606
2120,156837.4842216824
2121,100352.16092937438
2122,116443.18818243666
2123,101574.90208622931
2124,168123.69284140022
2125,147021.30173941902
2126,167150.88397005372
2127,138454.64486516503
2128,121903.41602970689
2129,101395.50181841702
2130,128416.53697190376
2131,139433.26920939633
2132,104504.35085188472
2133,120776.8674556997
2134,134274.98797728523
2135,112588.3128237402
2136,86839.70494759572
2137,136778.80131063273
2138,125305.95901300939
2139,152196.8420200775
2140,156450.63237830874
2141,157497.31057845487
2142,142169.99339475302
2143,168756.21310097026
2144,109870.89228769772
2145,148639.55986031808
2146,160853.7301696378
2147,179998.75057972272
2148,140855.43144589575
2149,137392.1776016045
2150,214123.56832774944
2151,141916.86035097664
2152,165579.1398680727
2153,138627.09025248466
2154,115058.57872976409
2155,159168.4252546587
2156,227780.61950500234
2157,219524.19169541265
2158,228622.4866379846
2159,204684.240593937
2160,208143.5977232064
2161,216876.95066284997
2162,273440.39997452113
2163,329240.77339546033
2164,241557.72661583516
2165,176920.52365461073
2166,153411.656032732
2167,204890.8875238546
2168,201860.54769884673
2169,213615.9144523581
2170,209794.28506178135
2171,158092.19679830706
2172,152531.6409258181
2173,157062.98706330892
2174,217273.7606072831
2175,260351.16530949686
2176,245039.81086723192
2177,217643.36492503143
2178,222948.25050486167
2179,138711.9142015191
2180,233975.7546891719
2181,189640.82314852055
2182,209003.8222804331
2183,207005.0697902891
2184,158343.8799692358
2185,149440.57691305163
2186,140503.90442299054
2187,160946.44826769613
2188,147229.02610927462
2189,179379.6747689608
2190,82211.78829493163
2191,76923.01390448943
2192,102041.79146781904
2193,110016.37393800358
2194,100215.61931957377
2195,102929.28576757738
2196,128598.01632865965
2197,154369.70538563345
2198,157131.53814732897
2199,176006.0038602055
2200,168382.50107264402
2201,146384.62243982067
2202,183433.03840299623
2203,166094.3438524256
2204,164154.25010605121
2205,120720.19768783827
2206,163401.9667348135
2207,198733.78600844392
2208,214029.59211671285
2209,191323.77504307136
2210,139858.29309300426
2211,109624.55733730842
2212,125055.45263320125
2213,103416.92139974343
2214,150174.85907262558
2215,104355.55596629762
2216,144857.26614706498
2217,87796.13051045939
2218,112491.4771776616
2219,106519.47428421202
2220,103025.64528594063
2221,283362.8692311704
2222,270086.6848885509
2223,226592.41940095503
2224,223356.1129337877
2225,133832.90094402293
2226,164559.1587309539
2227,203106.85665049788
2228,261398.72466186376
2229,247539.2511787655
2230,174218.3635387987
2231,245324.65471648893
2232,184868.1072321463
2233,190597.69253192798
2234,245869.80259702296
2235,221822.80006350842
2236,226988.7380014648
2237,243925.5292577612
2238,213626.16361618668
2239,117026.00208932355
2240,184328.9791390074
2241,195515.7592951311
2242,146106.24181113928
2243,140628.08588919725
2244,112307.09667662486
2245,113335.83795248672
2246,149811.53809269305
2247,99901.03691699776
2248,143470.05240784274
2249,128611.88914198364
2250,131258.3052396252
2251,140589.8216377041
2252,166308.89234369915
2253,178291.7717326507
2254,192895.35068278998
2255,203088.30058202177
2256,174274.00559355845
2257,207512.25551561092
2258,164449.09300308477
2259,175537.2329439239
2260,198037.69925242593
2261,211367.96319670766
2262,209560.9850517918
2263,310381.9458211976
2264,305543.3123242762
2265,156204.64462404838
2266,254440.56392612366
2267,298059.8607903427
2268,319938.155055244
2269,167928.08883017543
2270,185633.9662095758
2271,192963.88416577477
2272,231738.06144424676
2273,173900.86142475714
2274,190891.99378369207
2275,153168.88341874167
2276,192800.41065459518
2277,175775.71683389109
2278,120464.70580999383
2279,140338.1499075906
2280,110235.25820197462
2281,192020.4035572053
2282,197056.01260408614
2283,117514.80827005464
2284,136001.8986872106
2285,164560.72241045552
2286,120239.36294684076
2287,308701.8916887471
2288,294293.7580249404
2289,279325.4868579769
2290,308205.7084947712
2291,294378.7912171434
2292,346254.8628955184
2293,327776.63253366505
2294,295612.8224020446
2295,301874.50323917926
2296,235187.66026422294
2297,296994.23636042105
2298,283602.03750620584
2299,267898.5920712482
2300,284281.42731051845
2301,302866.02877801144
2302,214480.90878802468
2303,213999.0762691574
2304,225778.16420403356
2305,204883.33147437221
2306,188854.06178913006
2307,198490.96848451215
2308,212923.4519791647
2309,253110.72560483363
2310,245980.39075875434
2311,222796.67193912878
2312,175304.87463360818
2313,177830.33651769074
2314,185567.27751359728
2315,211863.574608444
2316,219695.20035634463
2317,187881.26417319864
2318,197043.1262534183
2319,169849.05918073648
2320,179015.69952910824
2321,226080.99626357164
2322,178234.18265520257
2323,197254.8332326345
2324,199102.3392641513
2325,231057.92526710464
2326,190583.47437475948
2327,199426.32441061287
2328,221794.3394391097
2329,197056.184537123
2330,193286.59933491095
2331,271129.5675934001
2332,287318.2201793557
2333,241702.50610613578
2334,237006.83878503053
2335,274735.81295762886
2336,253301.6407822946
2337,187847.39299384374
2338,248426.237384608
2339,220109.15042172023
2340,293231.73837246845
2341,231970.50886210226
2342,209325.1956014056
2343,222154.50036093497
2344,204702.1609441349
2345,202389.53473246886
2346,209774.39681514422
2347,213384.47687151155
2348,232950.02006887758
2349,201580.33772286016
2350,273619.3286232111
2351,263059.7056423046
2352,230465.09075630247
2353,229586.69023550858
2354,157084.09133053588
2355,175314.3301191443
2356,161625.10120000475
2357,189363.7546019044
2358,193000.2998337726
2359,133981.17642373903
2360,123102.11056722452
2361,149851.1105103395
2362,244522.11966445512
2363,169160.58343182306
2364,175116.97098267826
2365,200971.29986331635
2366,220516.88720657723
2367,218064.19918194113
2368,209744.6303327033
2369,211557.0555195164
2370,175918.2850783324
2371,172816.4621852176
2372,181167.1457717835
2373,253409.31537820012
2374,247159.4425254172
2375,233704.09688886406
2376,231764.0490023184
2377,226976.31034023134
2378,164364.58012371507
2379,188744.02660583885
2380,146676.9254772517
2381,164463.1106421138
2382,195064.80271850302
2383,183379.93988145245
2384,230497.1775726187
2385,169833.24499438825
2386,133613.97449531348
2387,140859.8532498569
2388,112279.6607124034
2389,146232.0260136154
2390,169635.9253321652
2391,163559.1292998566
2392,126902.19785701993
2393,173311.0450890522
2394,161150.64474897075
2395,195445.44862706168
2396,143782.04888485017
2397,184828.30307561217
2398,140706.0401145569
2399,81049.71340978555
2400,99908.92840124064
2401,132014.24065776577
2402,157503.17699034006
2403,139764.15980893685
2404,162161.76796547888
2405,163109.03845300723
2406,147512.9958528453
2407,133767.48166993164
2408,151847.12645241094
2409,148968.57528034772
2410,160873.7980191213
2411,134861.39468730325
2412,127536.22463041823
2413,136308.7490106464
2414,131209.44977867295
2415,141995.3230500131
2416,127747.00179195165
2417,127338.5427636479
2418,139919.9421108608
2419,126885.72044649304
2420,144491.02568262967
2421,152735.84763197665
2422,106276.89030666434
2423,124238.20279746428
2424,160314.74282792606
2425,181755.722273981
2426,135328.68931792522
2427,135397.14658311836
2428,176885.17900149056
2429,128241.09646250991
2430,145022.5665897302
2431,129284.55305057886
2432,151912.80991354716
2433,159568.14341223956
2434,176927.7847146477
2435,164213.68358793118
2436,115595.42899583465
2437,124736.84159725235
2438,153796.75130703638
2439,122424.7407736337
2440,113154.58154807297
2441,99740.12871368566
2442,116774.25493981695
2443,127474.92423972137
2444,135158.4907412861
2445,79945.35977424294
2446,133763.9257175579
2447,173813.68075239402
2448,132967.55204217898
2449,111501.82319744224
2450,148108.05850238496
2451,157220.03018756615
2452,177784.9220730698
2453,81684.99433330189
2454,120858.61176523777
2455,141186.56684982666
2456,129002.8239998249
2457,123501.48236994795
2458,148117.06258267155
2459,124003.10057479952
2460,132034.04723470975
2461,138412.10820379708
2462,144103.82965488298
2463,128053.571258171
2464,153387.67602883597
2465,126687.19911197908
2466,126177.13390467125
2467,150280.83109124517
2468,96079.94954432371
2469,87718.16644645901
2470,166404.8512579192
2471,172296.1416162765
2472,130187.44129328476
2473,121657.59684008655
2474,98989.98801150083
2475,178906.14550126775
2476,124281.27993739092
2477,120714.71700564121
2478,144775.12204404437
2479,117774.84858935593
2480,145832.0561677468
2481,129319.49732092899
2482,126051.19257239664
2483,141803.50222338067
2484,132894.24908431846
2485,133668.58898633454
2486,169850.58274657952
2487,189810.93856747547
2488,151962.65052972452
2489,166326.0382542692
2490,163796.1261259451
2491,87233.77403723758
2492,192369.48442676698
2493,184035.82843878554
2494,148063.73829609604
2495,122032.1547924847
2496,211364.1567935745
2497,126103.84629592761
2498,114498.46854123268
2499,98853.48355324885
2500,161485.25725636765
2501,144141.7318749064
2502,142443.3780730002
2503,112041.25086129882
2504,175104.29865684255
2505,234552.5763302433
2506,242641.35417096247
2507,239782.18045146164
2508,244965.363779401
2509,211681.2481083778
2510,213600.16408571412
2511,179666.90055145058
2512,202351.27797379447
2513,226910.35210669338
2514,223502.03195592953
2515,153986.17319595104
2516,192900.31575142845
2517,161921.39140815134
2518,172889.3669921679
2519,229918.87682114175
2520,217922.6228769315
2521,192882.3470404576
2522,218912.13029593579
2523,139247.2930434974
2524,173003.01848381956
2525,146388.26854860727
2526,157633.5663475602
2527,134896.3276789181
2528,156052.91237062332
2529,146097.64373227113
2530,123747.07285170644
2531,225486.209819865
2532,239609.64130889962
2533,198955.03904124507
2534,206932.63375862496
2535,236680.56852078318
2536,235169.30519220687
2537,228380.71119156043
2538,205902.26100044427
2539,198556.0269038691
2540,206955.59898921437
2541,195464.94477557094
2542,182509.67766544293
2543,154610.16275859135
2544,131802.5506504357
2545,137181.4598410114
2546,148938.8985775997
2547,147443.93897747202
2548,143544.24844795562
2549,175504.70522661382
2550,303342.34387377766
2551,160667.1335192666
2552,135364.80919292723
2553,82767.3342125853
2554,101050.96014734743
2555,141114.91295331868
2556,118500.64354341307
2557,120211.60439431286
2558,132116.90289601462
2559,134818.45274816497
2560,154268.14934882196
2561,164542.53795931657
2562,171361.14297792473
2563,155572.19641845278
2564,177388.89041732805
2565,149267.73670801218
2566,172329.94639819142
2567,142704.79243341042
2568,153187.56275834408
2569,202245.64230093782
2570,129784.86780744039
2571,183937.5692872401
2572,155932.7804767588
2573,197607.5208603607
2574,256728.7038105713
2575,118499.12197609918
2576,108729.48238566959
2577,139452.29482747358
2578,83376.53861484569
2579,75268.25960992285
2580,108556.11043697779
2581,126893.71306105593
2582,126742.24509874548
2583,250132.4814879977
2584,171587.26496801284
2585,206521.0345006477
2586,220904.90881734507
2587,170363.88675772335
2588,149550.13558475237
2589,146270.23302056658
2590,215058.08162897828
2591,175892.7866406063
2592,200546.63119612963
2593,227933.98021084743
2594,171674.15674028537
2595,220948.27119941925
2596,290194.37675615784
2597,204168.635924368
2598,250396.89249504253
2599,304532.73511252826
2600,129628.0864671098
2601,180808.2365807273
2602,116544.30053679243
2603,138177.40755848848
2604,107969.82233217201
2605,107716.41986625234
2606,183432.8476873836
2607,181708.3944786428
2608,170650.91199339653
2609,175792.39224366692
2610,105982.86138253326
2611,124911.36367542381
2612,153293.77321652207
2613,120001.44205102084
2614,136471.11481939812
2615,187330.1244373165
2616,168368.82992926892
2617,184505.9012590689
2618,206478.4558470805
2619,181958.72111564202
2620,191086.94210292675
2621,186360.3981011198
2622,185891.78986538458
2623,233699.9171694355
2624,257446.25404611108
2625,220089.0400337885
2626,175528.28110981986
2627,155810.536596736
2628,318151.59018540045
2629,330372.7354862131
2630,315728.96006484097
2631,326845.9215994418
2632,305375.85199927737
2633,255280.16480603293
2634,340007.2970037011
2635,149448.72460191886
2636,203321.2904757235
2637,193021.25142242492
2638,242861.37244175692
2639,171812.75780937588
2640,142497.83361699758
2641,111458.46663611561
2642,176313.07193465502
2643,124344.32487473362
2644,147333.95141296304
2645,118816.71529577846
2646,109268.06953757236
2647,121177.9638379998
2648,148899.3367284063
2649,137115.31337000564
2650,162713.82129206255
2651,153453.12724792917
2652,308491.9316443503
2653,233028.88386963698
2654,237758.8976711063
2655,283747.97351381026
2656,281816.38572348614
2657,272527.5338107274
2658,266099.12438314024
2659,271594.25164315867
2660,298671.17010042793
2661,268736.1408965201
2662,277969.00487970095
2663,273737.93589127564
2664,267751.7476155046
2665,286204.31746459065
2666,256213.03364188666
2667,165258.42471946627
2668,191438.70883117762
2669,194427.27243172174
2670,252651.36195989116
2671,202950.8274034648
2672,198730.86486480775
2673,199684.3924530939
2674,206497.70647209024
2675,194371.87879973624
2676,199319.6242188088
2677,194492.99878228662
2678,249703.4547884018
2679,282319.24502619804
2680,279698.17116697144
2681,293203.24389422854
2682,258740.74434289808
2683,333126.2049340188
2684,264323.0558918213
2685,256211.13384964014
2686,237546.98188904292
2687,262384.20709203876
2688,203093.132382686
2689,210040.37373156933
2690,276927.46696049656
2691,181073.71644242376
2692,146885.0072873635
2693,211124.9894555026
2694,129812.56339629891
2695,204991.2856878306
2696,191029.66433604626
2697,187256.14335406254
2698,192528.7762330835
2699,171688.7126721107
2700,159513.72225054709
2701,175554.13535187984
2702,138367.29351549002
2703,109886.29265525579
2704,150149.28692642902
2705,106984.62584036784
2706,112525.23411757857
2707,129756.21677962519
2708,142324.0846162506
2709,101764.27301657332
2710,131378.60839600427
2711,230417.67622218572
2712,275664.76764465845
2713,206074.05416220753
2714,147400.64330271186
2715,183180.39556085962
2716,176881.49982088292
2717,220953.59267245507
2718,213456.82858147958
2719,151603.70506153617
2720,168696.07973221538
2721,142128.00018417282
2722,187407.46057637996
2723,154983.41538269282
2724,157655.61565024292
2725,144732.1692178714
2726,152115.63122602212
2727,183132.87159507212
2728,187188.2236713252
2729,152304.9107775712
2730,148790.4976003028
2731,142762.0573410794
2732,152283.4159450928
2733,159744.7990251774
2734,169147.8836614319
